trial_id,class_name,reference,candidate_0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,correct_label
47,insect,/data/rs_imagenet_100/reference/insect/n02169497_1570.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_8029.jpg,/data/rs_imagenet_100/distractor/dog/n02086646_7554.jpg,/data/rs_imagenet_100/distractor/fish/n02655020_27874.jpg,/data/rs_imagenet_100/distractor/bird/n01806567_2030.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_1270.jpg,/data/rs_imagenet_100/correct/insect/n02206856_5703.jpg,/data/rs_imagenet_100/distractor/monkey/n02493509_13990.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_9571.jpg,5
48,dog,/data/rs_imagenet_100/reference/dog/n02112018_2715.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_6497.jpg,/data/rs_imagenet_100/distractor/crab/n01980166_2635.jpg,/data/rs_imagenet_100/distractor/bird/n01818515_3697.jpg,/data/rs_imagenet_100/distractor/monkey/n02480855_7328.jpg,/data/rs_imagenet_100/correct/dog/n02106166_5328.jpg,/data/rs_imagenet_100/distractor/fish/n02606052_872.jpg,/data/rs_imagenet_100/distractor/insect/n02169497_3639.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_3634.jpg,4
49,crab,/data/rs_imagenet_100/reference/crab/n01980166_4966.jpg,/data/rs_imagenet_100/distractor/monkey/n02480495_2677.jpg,/data/rs_imagenet_100/distractor/cat/n02123597_7493.jpg,/data/rs_imagenet_100/distractor/bird/n01824575_8143.jpg,/data/rs_imagenet_100/distractor/insect/n02268443_44279.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_9399.jpg,/data/rs_imagenet_100/correct/crab/n01978287_5803.jpg,/data/rs_imagenet_100/distractor/dog/n02093256_1003.jpg,/data/rs_imagenet_100/distractor/fish/n02607072_6070.jpg,5
50,fish,/data/rs_imagenet_100/reference/fish/n02643566_1430.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_7432.jpg,/data/rs_imagenet_100/distractor/dog/n02107312_6464.jpg,/data/rs_imagenet_100/distractor/bird/n01824575_7362.jpg,/data/rs_imagenet_100/distractor/monkey/n02493793_6374.jpg,/data/rs_imagenet_100/distractor/insect/n02259212_3122.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_5760.jpg,/data/rs_imagenet_100/correct/fish/n02514041_4125.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_2460.jpg,6
51,bird,/data/rs_imagenet_100/reference/bird/n01843065_320.jpg,/data/rs_imagenet_100/correct/bird/n01819313_3795.jpg,/data/rs_imagenet_100/distractor/dog/n02097474_9413.jpg,/data/rs_imagenet_100/distractor/insect/n02264363_10812.jpg,/data/rs_imagenet_100/distractor/monkey/n02489166_4743.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_2014.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_22079.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_20324.jpg,/data/rs_imagenet_100/distractor/fish/n02655020_17608.jpg,0
52,cat,/data/rs_imagenet_100/reference/cat/n02123045_9212.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_15299.jpg,/data/rs_imagenet_100/distractor/dog/n02100877_23656.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_4840.jpg,/data/rs_imagenet_100/distractor/fish/n02526121_9966.jpg,/data/rs_imagenet_100/distractor/monkey/n02493793_4303.jpg,/data/rs_imagenet_100/distractor/insect/n02172182_3965.jpg,/data/rs_imagenet_100/correct/cat/n02123159_3287.jpg,/data/rs_imagenet_100/distractor/bird/n01818515_991.jpg,6
53,frog,/data/rs_imagenet_100/reference/frog/n01644900_20036.jpg,/data/rs_imagenet_100/distractor/insect/n02165105_3690.jpg,/data/rs_imagenet_100/distractor/fish/n02526121_11144.jpg,/data/rs_imagenet_100/distractor/bird/n01798484_3965.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_1038.jpg,/data/rs_imagenet_100/distractor/dog/n02100583_27004.jpg,/data/rs_imagenet_100/distractor/crab/n01980166_10271.jpg,/data/rs_imagenet_100/distractor/monkey/n02483362_14935.jpg,/data/rs_imagenet_100/correct/frog/n01644373_9719.jpg,7
54,insect,/data/rs_imagenet_100/reference/insect/n02172182_5914.jpg,/data/rs_imagenet_100/distractor/dog/n02102973_2245.jpg,/data/rs_imagenet_100/distractor/fish/n02514041_7063.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_7217.jpg,/data/rs_imagenet_100/distractor/bird/n01843065_4780.jpg,/data/rs_imagenet_100/distractor/cat/n02123045_21174.jpg,/data/rs_imagenet_100/correct/insect/n02167151_4699.jpg,/data/rs_imagenet_100/distractor/monkey/n02484975_9861.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_3497.jpg,5
55,monkey,/data/rs_imagenet_100/reference/monkey/n02493793_10768.jpg,/data/rs_imagenet_100/distractor/insect/n02256656_13967.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_8535.jpg,/data/rs_imagenet_100/distractor/fish/n02641379_28563.jpg,/data/rs_imagenet_100/distractor/dog/n02097658_3852.jpg,/data/rs_imagenet_100/correct/monkey/n02493509_4831.jpg,/data/rs_imagenet_100/distractor/cat/n02123045_6781.jpg,/data/rs_imagenet_100/distractor/bird/n01828970_20706.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_3022.jpg,4
56,dog,/data/rs_imagenet_100/reference/dog/n02088364_3041.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_20753.jpg,/data/rs_imagenet_100/distractor/cat/n02123597_3392.jpg,/data/rs_imagenet_100/distractor/fish/n02536864_19867.jpg,/data/rs_imagenet_100/correct/dog/n02089078_4024.jpg,/data/rs_imagenet_100/distractor/bird/n01828970_22.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_4794.jpg,/data/rs_imagenet_100/distractor/insect/n02233338_389.jpg,/data/rs_imagenet_100/distractor/monkey/n02487347_6382.jpg,3
57,monkey,/data/rs_imagenet_100/reference/monkey/n02492660_11786.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_11351.jpg,/data/rs_imagenet_100/distractor/insect/n02177972_6388.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_1194.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_14518.jpg,/data/rs_imagenet_100/correct/monkey/n02488702_3502.jpg,/data/rs_imagenet_100/distractor/fish/n02526121_8825.jpg,/data/rs_imagenet_100/distractor/bird/n01855032_2405.jpg,/data/rs_imagenet_100/distractor/dog/n02096051_6410.jpg,4
58,crab,/data/rs_imagenet_100/reference/crab/n01980166_6881.jpg,/data/rs_imagenet_100/distractor/insect/n02165105_415.jpg,/data/rs_imagenet_100/correct/crab/n01980166_10084.jpg,/data/rs_imagenet_100/distractor/fish/n02643566_3012.jpg,/data/rs_imagenet_100/distractor/cat/n02123597_7820.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_1476.jpg,/data/rs_imagenet_100/distractor/dog/n02087046_17084.jpg,/data/rs_imagenet_100/distractor/monkey/n02493793_6222.jpg,/data/rs_imagenet_100/distractor/bird/n01833805_1933.jpg,1
59,insect,/data/rs_imagenet_100/reference/insect/n02167151_4127.jpg,/data/rs_imagenet_100/correct/insect/n02259212_794.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_1026.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_7652.jpg,/data/rs_imagenet_100/distractor/fish/n02643566_2601.jpg,/data/rs_imagenet_100/distractor/monkey/n02484975_10786.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_11031.jpg,/data/rs_imagenet_100/distractor/dog/n02110063_899.jpg,/data/rs_imagenet_100/distractor/bird/n01819313_7932.jpg,0
60,bird,/data/rs_imagenet_100/reference/bird/n01798484_2904.jpg,/data/rs_imagenet_100/distractor/cat/n02123045_3686.jpg,/data/rs_imagenet_100/correct/bird/n01807496_25230.jpg,/data/rs_imagenet_100/distractor/insect/n02169497_1818.jpg,/data/rs_imagenet_100/distractor/fish/n02640242_2441.jpg,/data/rs_imagenet_100/distractor/dog/n02105056_3102.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_4903.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_11039.jpg,/data/rs_imagenet_100/distractor/monkey/n02492660_6264.jpg,1
61,frog,/data/rs_imagenet_100/reference/frog/n01641577_3303.jpg,/data/rs_imagenet_100/distractor/bird/n01843065_6257.jpg,/data/rs_imagenet_100/distractor/monkey/n02480495_6788.jpg,/data/rs_imagenet_100/distractor/insect/n02268443_34762.jpg,/data/rs_imagenet_100/distractor/dog/n02088094_988.jpg,/data/rs_imagenet_100/distractor/fish/n02514041_7093.jpg,/data/rs_imagenet_100/distractor/cat/n02123045_13994.jpg,/data/rs_imagenet_100/correct/frog/n01641577_8439.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_5928.jpg,6
62,cat,/data/rs_imagenet_100/reference/cat/n02123159_650.jpg,/data/rs_imagenet_100/correct/cat/n02123394_4779.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_2619.jpg,/data/rs_imagenet_100/distractor/insect/n02168699_12116.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_8525.jpg,/data/rs_imagenet_100/distractor/dog/n02088238_14122.jpg,/data/rs_imagenet_100/distractor/bird/n01855672_15454.jpg,/data/rs_imagenet_100/distractor/monkey/n02490219_5252.jpg,/data/rs_imagenet_100/distractor/fish/n02655020_3952.jpg,0
63,fish,/data/rs_imagenet_100/reference/fish/n02514041_12929.jpg,/data/rs_imagenet_100/distractor/monkey/n02488702_4120.jpg,/data/rs_imagenet_100/distractor/cat/n02123597_13755.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_9368.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_8785.jpg,/data/rs_imagenet_100/distractor/dog/n02093991_3997.jpg,/data/rs_imagenet_100/correct/fish/n02607072_5839.jpg,/data/rs_imagenet_100/distractor/insect/n02229544_19234.jpg,/data/rs_imagenet_100/distractor/bird/n01818515_6788.jpg,5
64,insect,/data/rs_imagenet_100/reference/insect/n02219486_25694.jpg,/data/rs_imagenet_100/distractor/fish/n02641379_28561.jpg,/data/rs_imagenet_100/distractor/dog/n02088238_2646.jpg,/data/rs_imagenet_100/distractor/bird/n01818515_8042.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_3171.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_5458.jpg,/data/rs_imagenet_100/distractor/monkey/n02493509_3766.jpg,/data/rs_imagenet_100/correct/insect/n02256656_4406.jpg,/data/rs_imagenet_100/distractor/cat/n02123597_7618.jpg,6
65,bird,/data/rs_imagenet_100/reference/bird/n01796340_15905.jpg,/data/rs_imagenet_100/correct/bird/n01819313_6273.jpg,/data/rs_imagenet_100/distractor/cat/n02123159_7387.jpg,/data/rs_imagenet_100/distractor/fish/n02643566_1226.jpg,/data/rs_imagenet_100/distractor/monkey/n02489166_13197.jpg,/data/rs_imagenet_100/distractor/dog/n02092002_6518.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_2473.jpg,/data/rs_imagenet_100/distractor/insect/n02233338_3475.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_14961.jpg,0
66,fish,/data/rs_imagenet_100/reference/fish/n02536864_30919.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_12462.jpg,/data/rs_imagenet_100/distractor/bird/n01855032_941.jpg,/data/rs_imagenet_100/distractor/cat/n02123597_13164.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_9592.jpg,/data/rs_imagenet_100/distractor/insect/n02165105_2991.jpg,/data/rs_imagenet_100/distractor/monkey/n02493509_13229.jpg,/data/rs_imagenet_100/distractor/dog/n02088632_2858.jpg,/data/rs_imagenet_100/correct/fish/n02641379_5664.jpg,7
67,crab,/data/rs_imagenet_100/reference/crab/n01978287_4552.jpg,/data/rs_imagenet_100/correct/crab/n01978287_9021.jpg,/data/rs_imagenet_100/distractor/insect/n02174001_5058.jpg,/data/rs_imagenet_100/distractor/bird/n01798484_10026.jpg,/data/rs_imagenet_100/distractor/monkey/n02480495_782.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_811.jpg,/data/rs_imagenet_100/distractor/fish/n02641379_4841.jpg,/data/rs_imagenet_100/distractor/cat/n02123159_4555.jpg,/data/rs_imagenet_100/distractor/dog/n02087394_6160.jpg,0
68,frog,/data/rs_imagenet_100/reference/frog/n01644373_3475.jpg,/data/rs_imagenet_100/distractor/dog/n02108422_9697.jpg,/data/rs_imagenet_100/distractor/cat/n02123159_4119.jpg,/data/rs_imagenet_100/distractor/monkey/n02492035_14376.jpg,/data/rs_imagenet_100/distractor/bird/n01798484_6806.jpg,/data/rs_imagenet_100/distractor/fish/n02514041_9729.jpg,/data/rs_imagenet_100/correct/frog/n01641577_513.jpg,/data/rs_imagenet_100/distractor/insect/n02206856_6985.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_12201.jpg,5
69,dog,/data/rs_imagenet_100/reference/dog/n02086079_5339.jpg,/data/rs_imagenet_100/distractor/insect/n02165456_16907.jpg,/data/rs_imagenet_100/distractor/monkey/n02486261_14081.jpg,/data/rs_imagenet_100/distractor/bird/n01818515_532.jpg,/data/rs_imagenet_100/distractor/fish/n02640242_31944.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_4426.jpg,/data/rs_imagenet_100/distractor/crab/n01980166_9542.jpg,/data/rs_imagenet_100/correct/dog/n02112706_4027.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_8175.jpg,6
70,monkey,/data/rs_imagenet_100/reference/monkey/n02494079_5389.jpg,/data/rs_imagenet_100/distractor/insect/n02256656_16035.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_3340.jpg,/data/rs_imagenet_100/distractor/crab/n01980166_4480.jpg,/data/rs_imagenet_100/distractor/dog/n02095314_2256.jpg,/data/rs_imagenet_100/distractor/fish/n02643566_1861.jpg,/data/rs_imagenet_100/distractor/bird/n01855672_286.jpg,/data/rs_imagenet_100/correct/monkey/n02493509_15136.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_66.jpg,6
71,cat,/data/rs_imagenet_100/reference/cat/n02123159_5908.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_1981.jpg,/data/rs_imagenet_100/distractor/insect/n02231487_8720.jpg,/data/rs_imagenet_100/distractor/fish/n02643566_3740.jpg,/data/rs_imagenet_100/distractor/bird/n01833805_7725.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_312.jpg,/data/rs_imagenet_100/distractor/dog/n02096437_3658.jpg,/data/rs_imagenet_100/distractor/monkey/n02489166_9560.jpg,/data/rs_imagenet_100/correct/cat/n02123159_5618.jpg,7
72,bird,/data/rs_imagenet_100/reference/bird/n01806143_11349.jpg,/data/rs_imagenet_100/distractor/fish/n02536864_5550.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_518.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_10129.jpg,/data/rs_imagenet_100/correct/bird/n01806143_61029.jpg,/data/rs_imagenet_100/distractor/dog/n02096177_7915.jpg,/data/rs_imagenet_100/distractor/monkey/n02483708_2045.jpg,/data/rs_imagenet_100/distractor/insect/n02206856_5527.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_7805.jpg,3
73,insect,/data/rs_imagenet_100/reference/insect/n02165105_9385.jpg,/data/rs_imagenet_100/distractor/bird/n01829413_7349.jpg,/data/rs_imagenet_100/distractor/cat/n02123597_7078.jpg,/data/rs_imagenet_100/distractor/dog/n02094433_1685.jpg,/data/rs_imagenet_100/distractor/monkey/n02481823_2532.jpg,/data/rs_imagenet_100/distractor/fish/n02640242_16019.jpg,/data/rs_imagenet_100/correct/insect/n02165456_26060.jpg,/data/rs_imagenet_100/distractor/crab/n01980166_8463.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_10075.jpg,5
74,crab,/data/rs_imagenet_100/reference/crab/n01981276_7246.jpg,/data/rs_imagenet_100/distractor/dog/n02097130_11079.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_8772.jpg,/data/rs_imagenet_100/distractor/monkey/n02483362_1452.jpg,/data/rs_imagenet_100/distractor/cat/n02123045_11187.jpg,/data/rs_imagenet_100/distractor/bird/n01828970_7794.jpg,/data/rs_imagenet_100/distractor/insect/n02219486_12148.jpg,/data/rs_imagenet_100/distractor/fish/n02655020_16236.jpg,/data/rs_imagenet_100/correct/crab/n01980166_4045.jpg,7
75,frog,/data/rs_imagenet_100/reference/frog/n01644900_7621.jpg,/data/rs_imagenet_100/distractor/fish/n02643566_7104.jpg,/data/rs_imagenet_100/distractor/bird/n01860187_7720.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_14573.jpg,/data/rs_imagenet_100/distractor/dog/n02089078_4312.jpg,/data/rs_imagenet_100/correct/frog/n01644900_12433.jpg,/data/rs_imagenet_100/distractor/insect/n02233338_9941.jpg,/data/rs_imagenet_100/distractor/monkey/n02493509_8117.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_9753.jpg,4
76,monkey,/data/rs_imagenet_100/reference/monkey/n02483708_6091.jpg,/data/rs_imagenet_100/distractor/crab/n01980166_8783.jpg,/data/rs_imagenet_100/distractor/bird/n01795545_6773.jpg,/data/rs_imagenet_100/distractor/frog/n01641577_14528.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_12634.jpg,/data/rs_imagenet_100/distractor/dog/n02088094_5445.jpg,/data/rs_imagenet_100/correct/monkey/n02487347_677.jpg,/data/rs_imagenet_100/distractor/insect/n02229544_3231.jpg,/data/rs_imagenet_100/distractor/fish/n02607072_3208.jpg,5
77,dog,/data/rs_imagenet_100/reference/dog/n02109961_15262.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_6328.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_7995.jpg,/data/rs_imagenet_100/distractor/monkey/n02493793_7771.jpg,/data/rs_imagenet_100/distractor/bird/n01817953_4972.jpg,/data/rs_imagenet_100/correct/dog/n02105056_7232.jpg,/data/rs_imagenet_100/distractor/insect/n02226429_3500.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_19534.jpg,/data/rs_imagenet_100/distractor/fish/n02526121_2266.jpg,4
78,fish,/data/rs_imagenet_100/reference/fish/n02640242_608.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_3785.jpg,/data/rs_imagenet_100/correct/fish/n02526121_3246.jpg,/data/rs_imagenet_100/distractor/dog/n02106550_6282.jpg,/data/rs_imagenet_100/distractor/insect/n02229544_7163.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_8425.jpg,/data/rs_imagenet_100/distractor/bird/n01855032_15912.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_5424.jpg,/data/rs_imagenet_100/distractor/monkey/n02483708_1329.jpg,1
79,cat,/data/rs_imagenet_100/reference/cat/n02123045_6643.jpg,/data/rs_imagenet_100/distractor/bird/n01806143_259.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_6501.jpg,/data/rs_imagenet_100/distractor/fish/n02640242_2225.jpg,/data/rs_imagenet_100/distractor/insect/n02168699_4563.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_3175.jpg,/data/rs_imagenet_100/distractor/dog/n02099429_2370.jpg,/data/rs_imagenet_100/distractor/monkey/n02486410_12072.jpg,/data/rs_imagenet_100/correct/cat/n02123394_1726.jpg,7
80,bird,/data/rs_imagenet_100/reference/bird/n01797886_1960.jpg,/data/rs_imagenet_100/distractor/insect/n02169497_2329.jpg,/data/rs_imagenet_100/distractor/cat/n02123159_3995.jpg,/data/rs_imagenet_100/distractor/crab/n01980166_4744.jpg,/data/rs_imagenet_100/distractor/monkey/n02492660_6935.jpg,/data/rs_imagenet_100/distractor/fish/n02606052_5815.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_15127.jpg,/data/rs_imagenet_100/correct/bird/n01824575_1972.jpg,/data/rs_imagenet_100/distractor/dog/n02098286_4662.jpg,6
81,cat,/data/rs_imagenet_100/reference/cat/n02123597_3420.jpg,/data/rs_imagenet_100/distractor/insect/n02236044_2563.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_491.jpg,/data/rs_imagenet_100/correct/cat/n02124075_1707.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_20856.jpg,/data/rs_imagenet_100/distractor/fish/n02606052_1405.jpg,/data/rs_imagenet_100/distractor/dog/n02098413_8825.jpg,/data/rs_imagenet_100/distractor/monkey/n02480855_20926.jpg,/data/rs_imagenet_100/distractor/bird/n01820546_4694.jpg,2
82,insect,/data/rs_imagenet_100/reference/insect/n02169497_6663.jpg,/data/rs_imagenet_100/distractor/dog/n02110958_6691.jpg,/data/rs_imagenet_100/distractor/fish/n02640242_465.jpg,/data/rs_imagenet_100/distractor/cat/n02123159_6115.jpg,/data/rs_imagenet_100/distractor/bird/n01796340_8285.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_4579.jpg,/data/rs_imagenet_100/distractor/monkey/n02488291_952.jpg,/data/rs_imagenet_100/correct/insect/n02168699_6969.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_1404.jpg,6
83,fish,/data/rs_imagenet_100/reference/fish/n02640242_157.jpg,/data/rs_imagenet_100/distractor/dog/n02112137_14346.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_12273.jpg,/data/rs_imagenet_100/distractor/bird/n01855032_6777.jpg,/data/rs_imagenet_100/correct/fish/n02536864_28456.jpg,/data/rs_imagenet_100/distractor/insect/n02165105_8032.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_9751.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_12068.jpg,/data/rs_imagenet_100/distractor/monkey/n02480495_7214.jpg,3
84,dog,/data/rs_imagenet_100/reference/dog/n02106550_11767.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_8402.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_7782.jpg,/data/rs_imagenet_100/distractor/bird/n01806143_12857.jpg,/data/rs_imagenet_100/distractor/monkey/n02492035_17107.jpg,/data/rs_imagenet_100/distractor/insect/n02233338_6242.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_192.jpg,/data/rs_imagenet_100/correct/dog/n02090721_733.jpg,/data/rs_imagenet_100/distractor/fish/n02607072_2866.jpg,6
85,crab,/data/rs_imagenet_100/reference/crab/n01978455_6022.jpg,/data/rs_imagenet_100/distractor/insect/n02165456_96000.jpg,/data/rs_imagenet_100/distractor/fish/n02536864_10081.jpg,/data/rs_imagenet_100/distractor/dog/n02091244_8318.jpg,/data/rs_imagenet_100/distractor/monkey/n02484975_6149.jpg,/data/rs_imagenet_100/correct/crab/n01981276_28840.jpg,/data/rs_imagenet_100/distractor/bird/n01843065_11615.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_884.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_11483.jpg,4
86,frog,/data/rs_imagenet_100/reference/frog/n01644373_15031.jpg,/data/rs_imagenet_100/distractor/dog/n02107574_1531.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_12443.jpg,/data/rs_imagenet_100/distractor/monkey/n02483362_8194.jpg,/data/rs_imagenet_100/distractor/fish/n02643566_3183.jpg,/data/rs_imagenet_100/distractor/insect/n02259212_3726.jpg,/data/rs_imagenet_100/correct/frog/n01644900_2902.jpg,/data/rs_imagenet_100/distractor/bird/n01795545_6897.jpg,/data/rs_imagenet_100/distractor/cat/n02123597_1444.jpg,5
87,monkey,/data/rs_imagenet_100/reference/monkey/n02484975_12571.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_10777.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_15563.jpg,/data/rs_imagenet_100/distractor/insect/n02259212_3720.jpg,/data/rs_imagenet_100/distractor/bird/n01806567_2320.jpg,/data/rs_imagenet_100/correct/monkey/n02493509_1884.jpg,/data/rs_imagenet_100/distractor/fish/n02607072_7439.jpg,/data/rs_imagenet_100/distractor/cat/n02123045_15434.jpg,/data/rs_imagenet_100/distractor/dog/n02108551_4355.jpg,4
88,cat,/data/rs_imagenet_100/reference/cat/n02124075_9724.jpg,/data/rs_imagenet_100/distractor/bird/n01795545_3433.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_4269.jpg,/data/rs_imagenet_100/distractor/insect/n02259212_1637.jpg,/data/rs_imagenet_100/distractor/fish/n02655020_4951.jpg,/data/rs_imagenet_100/distractor/crab/n01980166_3188.jpg,/data/rs_imagenet_100/distractor/dog/n02102318_15542.jpg,/data/rs_imagenet_100/correct/cat/n02123159_2059.jpg,/data/rs_imagenet_100/distractor/monkey/n02490219_3960.jpg,6
89,monkey,/data/rs_imagenet_100/reference/monkey/n02486261_8731.jpg,/data/rs_imagenet_100/correct/monkey/n02489166_15442.jpg,/data/rs_imagenet_100/distractor/dog/n02112350_3284.jpg,/data/rs_imagenet_100/distractor/bird/n01818515_12440.jpg,/data/rs_imagenet_100/distractor/fish/n02514041_4533.jpg,/data/rs_imagenet_100/distractor/insect/n02231487_8814.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_7023.jpg,/data/rs_imagenet_100/distractor/cat/n02123045_5024.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_9339.jpg,0
90,insect,/data/rs_imagenet_100/reference/insect/n02165456_18927.jpg,/data/rs_imagenet_100/distractor/crab/n01978287_3382.jpg,/data/rs_imagenet_100/distractor/bird/n01798484_15951.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_822.jpg,/data/rs_imagenet_100/distractor/monkey/n02487347_3723.jpg,/data/rs_imagenet_100/distractor/fish/n02607072_5056.jpg,/data/rs_imagenet_100/correct/insect/n02226429_18978.jpg,/data/rs_imagenet_100/distractor/dog/n02101556_1525.jpg,/data/rs_imagenet_100/distractor/cat/n02123045_909.jpg,5
91,fish,/data/rs_imagenet_100/reference/fish/n02640242_6215.jpg,/data/rs_imagenet_100/distractor/crab/n01978455_2910.jpg,/data/rs_imagenet_100/distractor/dog/n02093859_5469.jpg,/data/rs_imagenet_100/correct/fish/n02526121_3213.jpg,/data/rs_imagenet_100/distractor/frog/n01644373_9228.jpg,/data/rs_imagenet_100/distractor/monkey/n02487347_902.jpg,/data/rs_imagenet_100/distractor/insect/n02231487_11393.jpg,/data/rs_imagenet_100/distractor/bird/n01817953_1416.jpg,/data/rs_imagenet_100/distractor/cat/n02124075_6024.jpg,2
92,frog,/data/rs_imagenet_100/reference/frog/n01644373_5212.jpg,/data/rs_imagenet_100/distractor/fish/n02655020_1496.jpg,/data/rs_imagenet_100/distractor/monkey/n02484975_12842.jpg,/data/rs_imagenet_100/distractor/insect/n02169497_7287.jpg,/data/rs_imagenet_100/distractor/bird/n01833805_895.jpg,/data/rs_imagenet_100/correct/frog/n01644900_11506.jpg,/data/rs_imagenet_100/distractor/crab/n01981276_29128.jpg,/data/rs_imagenet_100/distractor/cat/n02123159_7431.jpg,/data/rs_imagenet_100/distractor/dog/n02088466_9096.jpg,4
93,crab,/data/rs_imagenet_100/reference/crab/n01978287_113.jpg,/data/rs_imagenet_100/distractor/fish/n02526121_6695.jpg,/data/rs_imagenet_100/distractor/cat/n02123394_8946.jpg,/data/rs_imagenet_100/distractor/dog/n02110806_21825.jpg,/data/rs_imagenet_100/distractor/bird/n01855672_10342.jpg,/data/rs_imagenet_100/distractor/monkey/n02492035_5503.jpg,/data/rs_imagenet_100/distractor/frog/n01644900_8122.jpg,/data/rs_imagenet_100/correct/crab/n01981276_7503.jpg,/data/rs_imagenet_100/distractor/insect/n02174001_11968.jpg,6
